group_number,day,batch_number,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1,Tuesday,3,56727.0,sold,219900.0,3.0,1.0,0.58,1668998.0,Monson,Massachusetts,1057.0,1344.0,2021-12-10
1,Tuesday,3,107905.0,sold,299900.0,4.0,2.0,2.4,1073489.0,Barre,Massachusetts,1005.0,1704.0,2021-12-14
1,Tuesday,3,56419.0,sold,260000.0,3.0,1.0,0.53,440236.0,Orange,Massachusetts,1364.0,1344.0,2021-12-14
1,Tuesday,3,8147.0,sold,279900.0,2.0,2.0,0.42,1418506.0,South Hadley,Massachusetts,1075.0,1194.0,2021-12-14
1,Tuesday,3,82646.0,sold,230000.0,2.0,1.0,0.69,914961.0,Monson,Massachusetts,1057.0,823.0,2021-12-14
1,Tuesday,3,28869.0,sold,269900.0,3.0,2.0,0.09,1539879.0,Springfield,Massachusetts,1104.0,1796.0,2021-12-14
1,Tuesday,3,39879.0,sold,289900.0,3.0,2.0,0.78,523098.0,Ware,Massachusetts,1082.0,1480.0,2021-12-14
1,Tuesday,3,37775.0,sold,239900.0,3.0,1.0,0.25,1449815.0,Springfield,Massachusetts,1118.0,1064.0,2021-12-14
1,Tuesday,3,49598.0,sold,279900.0,3.0,2.0,0.21,847725.0,Granby,Massachusetts,1033.0,1124.0,2021-12-14
1,Tuesday,3,53016.0,sold,189000.0,2.0,1.0,0.14,439810.0,Springfield,Massachusetts,1118.0,972.0,2021-12-14
1,Tuesday,3,67455.0,sold,219900.0,3.0,1.0,0.25,1725551.0,Springfield,Massachusetts,1118.0,1051.0,2021-12-14
1,Tuesday,3,53016.0,sold,284900.0,5.0,2.0,0.13,1511794.0,Springfield,Massachusetts,1151.0,1976.0,2021-12-15
1,Tuesday,3,56729.0,sold,249900.0,3.0,1.0,0.11,477095.0,Palmer,Massachusetts,1069.0,972.0,2021-12-15
1,Tuesday,3,33507.0,sold,289900.0,6.0,2.0,0.12,524817.0,Springfield,Massachusetts,1108.0,2556.0,2021-12-15
1,Tuesday,3,33505.0,sold,299999.0,4.0,2.0,0.23,386715.0,East Longmeadow,Massachusetts,1028.0,1822.0,2021-12-15
1,Tuesday,3,41067.0,sold,239900.0,3.0,2.0,1.77,1613501.0,Ludlow,Massachusetts,1056.0,1890.0,2021-12-15
1,Tuesday,3,48733.0,sold,240000.0,3.0,2.0,0.28,985600.0,Shutesbury,Massachusetts,1072.0,1189.0,2021-12-15
1,Tuesday,3,53016.0,sold,169900.0,2.0,1.0,0.2,1418052.0,Longmeadow,Massachusetts,1106.0,720.0,2021-12-15
1,Tuesday,3,41995.0,sold,169987.0,2.0,1.0,0.05,696132.0,Monson,Massachusetts,1057.0,871.0,2021-12-15
1,Tuesday,3,22637.0,sold,285000.0,2.0,1.0,0.3,453526.0,East Longmeadow,Massachusetts,1028.0,1035.0,2021-12-15
1,Tuesday,3,22611.0,sold,145900.0,3.0,1.0,0.38,1106179.0,Monson,Massachusetts,1057.0,1152.0,2021-12-15
1,Tuesday,3,8147.0,sold,259900.0,2.0,2.0,0.46,765364.0,Palmer,Massachusetts,1080.0,1512.0,2021-12-15
1,Tuesday,3,108015.0,sold,219900.0,3.0,2.0,0.25,1370156.0,Springfield,Massachusetts,1118.0,1071.0,2021-12-15
1,Tuesday,3,37775.0,sold,229000.0,3.0,2.0,0.13,1708568.0,Springfield,Massachusetts,1108.0,1280.0,2021-12-15
1,Tuesday,3,34651.0,sold,215000.0,3.0,2.0,0.13,342752.0,Springfield,Massachusetts,1108.0,1318.0,2021-12-15
1,Tuesday,3,49598.0,sold,274500.0,3.0,1.0,1.42,631505.0,Palmer,Massachusetts,1069.0,1134.0,2021-12-16
1,Tuesday,3,108015.0,sold,274900.0,3.0,2.0,0.94,1668254.0,Palmer,Massachusetts,1069.0,1402.0,2021-12-16
1,Tuesday,3,70825.0,sold,235000.0,2.0,1.0,0.27,647325.0,Springfield,Massachusetts,1118.0,1010.0,2021-12-16
1,Tuesday,3,107958.0,sold,279900.0,7.0,2.0,0.16,438392.0,Springfield,Massachusetts,1108.0,3624.0,2021-12-16
1,Tuesday,3,13414.0,sold,290000.0,3.0,2.0,0.22,763285.0,Ludlow,Massachusetts,1056.0,1008.0,2021-12-16
1,Tuesday,3,53016.0,sold,149900.0,3.0,2.0,0.16,764322.0,Springfield,Massachusetts,1107.0,888.0,2021-12-16
1,Tuesday,3,53016.0,sold,299900.0,3.0,2.0,0.15,916187.0,Hampden,Massachusetts,1036.0,1416.0,2021-12-16
1,Tuesday,3,53310.0,sold,235000.0,3.0,1.0,1.4,293353.0,Athol,Massachusetts,1331.0,1248.0,2021-12-16
1,Tuesday,3,99300.0,sold,247000.0,3.0,1.0,0.25,893714.0,South Hadley,Massachusetts,1075.0,1056.0,2021-12-16
1,Tuesday,3,73284.0,sold,239900.0,2.0,2.0,1.17,197413.0,Orange,Massachusetts,1364.0,1440.0,2021-12-16
1,Tuesday,3,98443.0,sold,190000.0,4.0,2.0,0.05,1672078.0,Springfield,Massachusetts,1105.0,2232.0,2021-12-16
1,Tuesday,3,53016.0,sold,150000.0,3.0,1.0,1.09,1598370.0,Ware,Massachusetts,1082.0,1201.0,2021-12-16
1,Tuesday,3,8147.0,sold,75000.0,6.0,2.0,0.12,1286330.0,Springfield,Massachusetts,1108.0,2443.0,2021-12-16
1,Tuesday,3,22188.0,sold,234900.0,3.0,1.0,0.58,1685639.0,Belchertown,Massachusetts,1007.0,1728.0,2021-12-17
1,Tuesday,3,22188.0,sold,289000.0,3.0,2.0,0.95,523098.0,Montague,Massachusetts,1349.0,1374.0,2021-12-17
1,Tuesday,3,82646.0,sold,259000.0,3.0,1.0,0.17,202454.0,Springfield,Massachusetts,1118.0,1558.0,2021-12-17
1,Tuesday,3,736.0,sold,295000.0,2.0,1.0,0.29,1585653.0,Amherst,Massachusetts,1002.0,1143.0,2021-12-17
1,Tuesday,3,70825.0,sold,274900.0,3.0,2.0,0.17,1660229.0,Springfield,Massachusetts,1118.0,1392.0,2021-12-17
1,Tuesday,3,8147.0,sold,250000.0,4.0,2.0,0.11,1010014.0,Springfield,Massachusetts,1118.0,1648.0,2021-12-17
1,Tuesday,3,30212.0,sold,189900.0,3.0,1.0,0.92,123173.0,Ludlow,Massachusetts,1056.0,1350.0,2021-12-17
1,Tuesday,3,85966.0,sold,144900.0,3.0,2.0,0.11,1087531.0,Springfield,Massachusetts,1105.0,1688.0,2021-12-17
1,Tuesday,3,44221.0,sold,279800.0,4.0,2.0,0.11,1526135.0,Springfield,Massachusetts,1108.0,1845.0,2021-12-17
1,Tuesday,3,58796.0,sold,195000.0,2.0,1.0,0.11,1831993.0,Springfield,Massachusetts,1119.0,720.0,2021-12-17
1,Tuesday,3,37775.0,sold,219999.0,3.0,2.0,0.17,348084.0,Springfield,Massachusetts,1151.0,934.0,2021-12-17
1,Tuesday,3,36399.0,sold,299900.0,2.0,1.0,2.0,21955.0,Phillipston,Massachusetts,1331.0,1188.0,2021-12-17
1,Tuesday,3,19195.0,sold,225000.0,6.0,2.0,0.13,1129045.0,Springfield,Massachusetts,1109.0,3533.0,2021-12-17
1,Tuesday,3,2816.0,sold,225000.0,7.0,4.0,0.12,496901.0,Springfield,Massachusetts,1109.0,1936.0,2021-12-17
1,Tuesday,3,36448.0,sold,99900.0,3.0,2.0,0.06,1354195.0,Athol,Massachusetts,1331.0,1041.0,2021-12-17
1,Tuesday,3,19195.0,sold,220000.0,6.0,3.0,0.16,1154992.0,Springfield,Massachusetts,1109.0,3613.0,2021-12-17
1,Tuesday,3,98443.0,sold,155000.0,3.0,1.0,0.17,919066.0,Springfield,Massachusetts,1118.0,1120.0,2021-12-20
1,Tuesday,3,37775.0,sold,254900.0,6.0,3.0,0.18,1072827.0,Springfield,Massachusetts,1104.0,3124.0,2021-12-28
1,Tuesday,3,24411.0,sold,229900.0,4.0,1.0,0.11,560666.0,Springfield,Massachusetts,1119.0,1288.0,2021-12-29
1,Tuesday,3,39620.0,sold,249900.0,3.0,1.0,0.23,1417846.0,Ludlow,Massachusetts,1056.0,1008.0,2021-12-29
1,Tuesday,3,33505.0,sold,249900.0,7.0,3.0,0.12,1293533.0,Springfield,Massachusetts,1108.0,3076.0,2021-12-29
1,Tuesday,3,100584.0,sold,269000.0,3.0,2.0,0.22,1336363.0,Springfield,Massachusetts,1118.0,1246.0,2021-12-29
1,Tuesday,3,78217.0,sold,225000.0,4.0,2.0,0.4,600386.0,West Brookfield,Massachusetts,1585.0,1841.0,2021-12-29
1,Tuesday,3,37775.0,sold,229900.0,4.0,1.0,0.15,1485943.0,Springfield,Massachusetts,1118.0,1080.0,2021-12-29
1,Tuesday,3,46733.0,sold,259900.0,3.0,2.0,0.24,846516.0,Ludlow,Massachusetts,1056.0,1122.0,2021-12-29
1,Tuesday,3,56729.0,sold,259900.0,6.0,2.0,0.14,142906.0,Springfield,Massachusetts,1109.0,2612.0,2021-12-30
1,Tuesday,3,22700.0,sold,159900.0,3.0,2.0,0.12,1461592.0,Springfield,Massachusetts,1104.0,1244.0,2021-12-30
1,Tuesday,3,8147.0,sold,249900.0,3.0,2.0,0.8,330453.0,Ware,Massachusetts,1082.0,1352.0,2021-12-30
1,Tuesday,3,80325.0,sold,249500.0,4.0,1.0,0.11,374497.0,Springfield,Massachusetts,1119.0,1543.0,2021-12-30
1,Tuesday,3,58796.0,sold,265000.0,3.0,1.0,0.23,1033266.0,Springfield,Massachusetts,1118.0,999.0,2021-12-30
1,Tuesday,3,56729.0,sold,269900.0,3.0,1.0,0.45,1451251.0,Ludlow,Massachusetts,1056.0,1014.0,2021-12-30
1,Tuesday,3,102940.0,sold,264900.0,4.0,2.0,0.2,553411.0,Springfield,Massachusetts,1109.0,1447.0,2021-12-30
1,Tuesday,3,30212.0,sold,239900.0,2.0,2.0,0.15,1138391.0,Chicopee,Massachusetts,1020.0,1104.0,2021-12-30
1,Tuesday,3,90212.0,sold,210000.0,3.0,2.0,0.17,271617.0,Springfield,Massachusetts,1118.0,1548.0,2021-12-30
1,Tuesday,3,108015.0,sold,229900.0,4.0,1.0,0.21,479051.0,Springfield,Massachusetts,1118.0,1312.0,2021-12-30
1,Tuesday,3,22188.0,sold,219500.0,4.0,2.0,1.98,523909.0,Erving,Massachusetts,1344.0,1471.0,2021-12-30
1,Tuesday,3,8147.0,sold,249000.0,6.0,3.0,0.12,1762192.0,Springfield,Massachusetts,1109.0,2746.0,2021-12-30
1,Tuesday,3,37775.0,sold,249900.0,3.0,1.0,0.18,365713.0,Springfield,Massachusetts,1118.0,1488.0,2021-12-30
1,Tuesday,3,22655.0,sold,235000.0,4.0,2.0,0.13,848588.0,Springfield,Massachusetts,1151.0,1728.0,2021-12-30
1,Tuesday,3,45189.0,sold,199999.0,3.0,2.0,0.38,1369324.0,West Brookfield,Massachusetts,1585.0,2475.0,2021-12-30
1,Tuesday,3,71852.0,sold,269900.0,2.0,1.0,1.1,1169594.0,Ludlow,Massachusetts,1056.0,1472.0,2021-12-30
1,Tuesday,3,12108.0,sold,224900.0,4.0,2.0,0.65,445659.0,Longmeadow,Massachusetts,1106.0,3872.0,2021-12-30
1,Tuesday,3,71969.0,sold,259000.0,2.0,1.0,0.37,1745281.0,East Longmeadow,Massachusetts,1028.0,912.0,2021-12-30
1,Tuesday,3,55171.0,sold,149900.0,3.0,2.0,0.14,1273627.0,Springfield,Massachusetts,1108.0,1993.0,2021-12-30
1,Tuesday,3,46192.0,sold,240000.0,4.0,2.0,0.22,1450990.0,Springfield,Massachusetts,1118.0,1760.0,2021-12-30
1,Tuesday,3,33507.0,sold,255000.0,2.0,1.0,0.11,668351.0,Springfield,Massachusetts,1109.0,978.0,2021-12-30
1,Tuesday,3,33507.0,sold,229900.0,4.0,2.0,0.11,731687.0,Springfield,Massachusetts,1118.0,1576.0,2022-01-06
1,Tuesday,3,74806.0,sold,293900.0,2.0,2.0,2.45,822736.0,Ware,Massachusetts,1082.0,2028.0,2022-01-06
1,Tuesday,3,37775.0,sold,198999.0,3.0,1.0,0.14,846889.0,Springfield,Massachusetts,1109.0,1778.0,2022-01-06
1,Tuesday,3,53016.0,sold,199999.0,3.0,2.0,0.11,213007.0,Springfield,Massachusetts,1109.0,1382.0,2022-01-06
1,Tuesday,3,8147.0,sold,252000.0,7.0,3.0,0.12,270715.0,Springfield,Massachusetts,1108.0,3236.0,2022-01-06
1,Tuesday,3,13414.0,sold,269000.0,8.0,2.0,0.1,574372.0,Springfield,Massachusetts,1109.0,2894.0,2022-01-11
1,Tuesday,3,17655.0,sold,185000.0,5.0,2.0,0.1,814856.0,Springfield,Massachusetts,1109.0,2163.0,2022-01-11
1,Tuesday,3,8147.0,sold,219500.0,3.0,1.0,0.17,822786.0,Springfield,Massachusetts,1151.0,1093.0,2022-01-11
1,Tuesday,3,11863.0,sold,89000.0,1.0,1.0,0.23,1826275.0,Springfield,Massachusetts,1118.0,655.0,2022-01-11
1,Tuesday,3,22700.0,sold,259900.0,8.0,3.0,0.17,1826778.0,Springfield,Massachusetts,1107.0,3123.0,2022-01-11
1,Tuesday,3,8147.0,sold,194900.0,3.0,1.0,0.23,386734.0,Springfield,Massachusetts,1109.0,1360.0,2022-01-13
1,Tuesday,3,64569.0,sold,259900.0,4.0,2.0,0.11,635934.0,Springfield,Massachusetts,1129.0,1715.0,2022-01-13
1,Tuesday,3,52660.0,sold,44900.0,1.0,1.0,0.07,1055164.0,Ludlow,Massachusetts,1056.0,500.0,2022-01-13
1,Tuesday,3,30188.0,sold,243900.0,3.0,2.0,1.03,1521286.0,Brimfield,Massachusetts,1010.0,1568.0,2022-01-14
1,Tuesday,3,58796.0,sold,209000.0,3.0,2.0,0.12,983156.0,Springfield,Massachusetts,1104.0,1278.0,2022-01-14
1,Tuesday,3,22700.0,sold,227900.0,3.0,2.0,0.28,569606.0,Springfield,Massachusetts,1118.0,1008.0,2022-01-14
1,Tuesday,3,13414.0,sold,215000.0,3.0,2.0,0.1,17454.0,Ludlow,Massachusetts,1056.0,1350.0,2022-01-14
1,Tuesday,3,10556.0,sold,229900.0,3.0,1.0,1.0,478689.0,South Hadley,Massachusetts,1075.0,1248.0,2022-01-14
1,Tuesday,3,48733.0,sold,254500.0,3.0,1.0,0.26,93025.0,Granby,Massachusetts,1033.0,980.0,2022-01-14
1,Tuesday,3,86011.0,sold,244999.0,3.0,2.0,0.46,349208.0,Springfield,Massachusetts,1119.0,1048.0,2022-01-14
1,Tuesday,3,22611.0,sold,234900.0,4.0,2.0,0.16,1619614.0,Springfield,Massachusetts,1109.0,1344.0,2022-01-14
1,Tuesday,3,45186.0,sold,259900.0,2.0,1.0,0.2,1168906.0,Athol,Massachusetts,1331.0,1277.0,2022-01-14
1,Tuesday,3,53016.0,sold,179000.0,3.0,2.0,0.12,1511508.0,Springfield,Massachusetts,1104.0,1157.0,2022-01-14
1,Tuesday,3,44221.0,sold,235000.0,3.0,1.0,0.22,1584175.0,Springfield,Massachusetts,1118.0,1032.0,2022-01-14
1,Tuesday,3,22188.0,sold,225000.0,4.0,2.0,1.11,1600857.0,Athol,Massachusetts,1331.0,2277.0,2022-01-18
1,Tuesday,3,33592.0,sold,174900.0,5.0,2.0,0.22,955578.0,Ware,Massachusetts,1082.0,3189.0,2022-01-18
1,Tuesday,3,92102.0,sold,234900.0,3.0,1.0,0.17,893455.0,Springfield,Massachusetts,1119.0,960.0,2022-01-20
1,Tuesday,3,53016.0,sold,259500.0,3.0,1.0,0.3,1336004.0,East Longmeadow,Massachusetts,1028.0,1344.0,2022-01-20
1,Tuesday,3,33714.0,sold,240000.0,3.0,1.0,0.25,892862.0,Springfield,Massachusetts,1129.0,988.0,2022-01-20
1,Tuesday,3,52300.0,sold,237900.0,4.0,2.0,0.11,1717017.0,Springfield,Massachusetts,1119.0,1273.0,2022-01-20
1,Tuesday,3,8147.0,sold,225000.0,2.0,1.0,0.29,654104.0,Springfield,Massachusetts,1151.0,935.0,2022-01-20
1,Tuesday,3,78440.0,sold,180000.0,6.0,2.0,0.15,322172.0,Ludlow,Massachusetts,1056.0,2160.0,2022-01-20
1,Tuesday,3,48733.0,sold,300000.0,4.0,2.0,0.34,20172.0,Amherst,Massachusetts,1002.0,1617.0,2022-01-25
1,Tuesday,3,37775.0,sold,190000.0,2.0,1.0,0.11,1033021.0,Springfield,Massachusetts,1119.0,768.0,2022-01-28
1,Tuesday,3,75469.0,sold,289900.0,4.0,1.0,0.51,174672.0,Warren,Massachusetts,1083.0,1392.0,2022-01-28
1,Tuesday,3,53016.0,sold,299500.0,10.0,3.0,0.11,308524.0,Springfield,Massachusetts,1105.0,2808.0,2022-01-28
1,Tuesday,3,7804.0,sold,200000.0,4.0,2.0,0.17,186675.0,Springfield,Massachusetts,1109.0,1299.0,2022-01-28
1,Tuesday,3,8147.0,sold,249500.0,6.0,3.0,0.13,470121.0,Springfield,Massachusetts,1108.0,2591.0,2022-01-28
1,Tuesday,3,99521.0,sold,214999.0,3.0,1.0,0.35,1033423.0,Springfield,Massachusetts,1151.0,1616.0,2022-01-28
1,Tuesday,3,37775.0,sold,269900.0,4.0,2.0,0.22,317869.0,Ludlow,Massachusetts,1056.0,1040.0,2022-01-28
1,Tuesday,3,46733.0,sold,264900.0,3.0,2.0,0.11,236191.0,Ludlow,Massachusetts,1056.0,2180.0,2022-01-28
1,Tuesday,3,53016.0,sold,225000.0,3.0,2.0,0.14,918974.0,Springfield,Massachusetts,1108.0,1284.0,2022-01-31
1,Tuesday,3,41067.0,sold,244500.0,2.0,1.0,0.82,332740.0,Belchertown,Massachusetts,1007.0,1062.0,2022-01-31
1,Tuesday,3,53016.0,sold,280000.0,3.0,1.0,0.26,731443.0,Ludlow,Massachusetts,1056.0,1153.0,2022-01-31
1,Tuesday,3,45186.0,sold,220000.0,2.0,1.0,0.97,1378373.0,Athol,Massachusetts,1331.0,896.0,2022-01-31
1,Tuesday,3,53310.0,sold,119500.0,3.0,1.0,0.39,750534.0,Athol,Massachusetts,1331.0,1104.0,2022-01-31
1,Tuesday,3,9708.0,sold,218500.0,9.0,3.0,0.08,1546741.0,Springfield,Massachusetts,1109.0,3312.0,2022-01-31
1,Tuesday,3,63451.0,sold,205000.0,6.0,3.0,0.07,1407462.0,Ware,Massachusetts,1082.0,3231.0,2022-01-31
1,Tuesday,3,37775.0,sold,233900.0,3.0,1.0,0.32,935834.0,Ludlow,Massachusetts,1056.0,1128.0,2022-01-31
1,Tuesday,3,90212.0,sold,250000.0,3.0,2.0,0.37,1281338.0,Springfield,Massachusetts,1108.0,1158.0,2022-01-31
1,Tuesday,3,105309.0,sold,54900.0,3.0,1.0,8.95,1679101.0,Athol,Massachusetts,1331.0,1448.0,2022-01-31
1,Tuesday,3,22700.0,sold,219900.0,3.0,1.0,0.25,1081838.0,Springfield,Massachusetts,1118.0,1008.0,2022-02-07
1,Tuesday,3,58796.0,sold,259000.0,6.0,3.0,0.13,1313174.0,Springfield,Massachusetts,1109.0,3215.0,2022-02-07
1,Tuesday,3,37775.0,sold,289999.0,9.0,3.0,0.13,1297666.0,Springfield,Massachusetts,1107.0,3549.0,2022-02-07
1,Tuesday,3,67269.0,sold,200000.0,6.0,2.0,0.12,1556997.0,Springfield,Massachusetts,1104.0,2730.0,2022-02-07
1,Tuesday,3,51291.0,sold,135000.0,4.0,2.0,0.11,1053692.0,Orange,Massachusetts,1364.0,1960.0,2022-02-07
1,Tuesday,3,22188.0,sold,210000.0,3.0,1.0,0.31,562778.0,Amherst,Massachusetts,1002.0,1556.0,2022-02-11
1,Tuesday,3,8147.0,sold,285000.0,6.0,2.0,0.13,1354775.0,Springfield,Massachusetts,1108.0,2418.0,2022-02-11
1,Tuesday,3,53016.0,sold,244900.0,3.0,1.0,0.2,1335987.0,Chicopee,Massachusetts,1013.0,942.0,2022-02-11
1,Tuesday,3,33507.0,sold,225000.0,3.0,1.0,0.14,523887.0,East Longmeadow,Massachusetts,1028.0,968.0,2022-02-14
1,Tuesday,3,46733.0,sold,284900.0,4.0,2.0,0.13,602787.0,Springfield,Massachusetts,1104.0,2106.0,2022-02-14
1,Tuesday,3,78440.0,sold,235000.0,3.0,1.0,0.51,598240.0,Monson,Massachusetts,1057.0,1180.0,2022-02-14
1,Tuesday,3,107958.0,sold,199900.0,4.0,1.0,0.4,1141517.0,Granby,Massachusetts,1033.0,1740.0,2022-02-18
1,Tuesday,3,37775.0,sold,234488.0,2.0,1.0,0.11,687475.0,Springfield,Massachusetts,1151.0,1234.0,2022-02-18
1,Tuesday,3,53016.0,sold,235000.0,4.0,1.0,0.25,1353647.0,Ludlow,Massachusetts,1056.0,1224.0,2022-02-18
1,Tuesday,3,41995.0,sold,279987.0,3.0,1.0,0.52,804551.0,Palmer,Massachusetts,1069.0,1120.0,2022-02-18
1,Tuesday,3,33714.0,sold,270000.0,4.0,2.0,0.5,1034579.0,Monson,Massachusetts,1057.0,1960.0,2022-02-18
1,Tuesday,3,80325.0,sold,215000.0,3.0,2.0,0.11,695923.0,Springfield,Massachusetts,1118.0,1418.0,2022-02-18
1,Tuesday,3,37775.0,sold,286000.0,3.0,2.0,0.12,1738017.0,Springfield,Massachusetts,1109.0,1100.0,2022-02-18
1,Tuesday,3,53016.0,sold,129900.0,2.0,1.0,0.11,789561.0,Springfield,Massachusetts,1108.0,720.0,2022-02-18
1,Tuesday,3,33505.0,sold,149000.0,2.0,1.0,0.11,1351700.0,Springfield,Massachusetts,1109.0,744.0,2022-02-18
1,Tuesday,3,48688.0,sold,214900.0,2.0,2.0,0.13,483090.0,Springfield,Massachusetts,1151.0,1202.0,2022-02-18
1,Tuesday,3,89509.0,sold,235000.0,6.0,2.0,0.17,342884.0,Springfield,Massachusetts,1108.0,3144.0,2022-02-18
1,Tuesday,3,8147.0,sold,299000.0,4.0,3.0,0.88,1354533.0,Amherst,Massachusetts,1002.0,2052.0,2022-02-18
1,Tuesday,3,39879.0,sold,115900.0,2.0,1.0,0.55,517566.0,Monson,Massachusetts,1057.0,1262.0,2022-02-18
1,Tuesday,3,104883.0,sold,169900.0,3.0,2.0,0.11,1548385.0,Springfield,Massachusetts,1109.0,1056.0,2022-02-23
1,Tuesday,3,45186.0,sold,199900.0,3.0,2.0,0.33,325774.0,Athol,Massachusetts,1331.0,2622.0,2022-02-25
1,Tuesday,3,69216.0,sold,204500.0,3.0,2.0,0.22,601020.0,Springfield,Massachusetts,1109.0,960.0,2022-02-25
1,Tuesday,3,37427.0,sold,269900.0,2.0,2.0,1.0,366004.0,Ludlow,Massachusetts,1056.0,1404.0,2022-02-25
1,Tuesday,3,2775.0,sold,269000.0,2.0,2.0,0.14,1396505.0,Athol,Massachusetts,1331.0,1120.0,2022-02-25
1,Tuesday,3,53016.0,sold,240000.0,3.0,1.0,0.21,1511107.0,East Longmeadow,Massachusetts,1028.0,984.0,2022-02-28
1,Tuesday,3,97400.0,sold,249900.0,3.0,1.0,0.31,876218.0,Springfield,Massachusetts,1108.0,1056.0,2022-02-28
1,Tuesday,3,48733.0,sold,145000.0,6.0,2.0,0.2,955136.0,Warren,Massachusetts,1083.0,3470.0,2022-02-28
1,Tuesday,3,71852.0,sold,188000.0,4.0,2.0,0.17,439828.0,Springfield,Massachusetts,1108.0,1584.0,2022-02-28
1,Tuesday,3,19604.0,sold,249900.0,6.0,3.0,0.12,1312449.0,Ware,Massachusetts,1082.0,3105.0,2022-02-28
1,Tuesday,3,59891.0,sold,275000.0,8.0,3.0,0.12,731518.0,Springfield,Massachusetts,1108.0,3005.0,2022-02-28
1,Tuesday,3,71969.0,sold,239900.0,4.0,2.0,1.34,14650.0,Hampden,Massachusetts,1036.0,1582.0,2022-02-28
1,Tuesday,3,8147.0,sold,210000.0,3.0,1.0,0.16,984612.0,Springfield,Massachusetts,1109.0,1381.0,2022-02-28
1,Tuesday,3,13414.0,sold,125000.0,5.0,2.0,0.16,601289.0,Springfield,Massachusetts,1108.0,2115.0,2022-02-28
1,Tuesday,3,107958.0,sold,299900.0,3.0,2.0,0.18,889983.0,Longmeadow,Massachusetts,1106.0,1555.0,2022-03-01
1,Tuesday,3,38995.0,sold,139900.0,2.0,2.0,0.2,1717871.0,Athol,Massachusetts,1331.0,1209.0,2022-03-01
1,Tuesday,3,37775.0,sold,234900.0,3.0,1.0,0.14,783303.0,Springfield,Massachusetts,1104.0,1008.0,2022-03-01
1,Tuesday,3,33507.0,sold,275000.0,6.0,2.0,0.12,733383.0,Springfield,Massachusetts,1108.0,2891.0,2022-03-01
1,Tuesday,3,62785.0,sold,249900.0,3.0,2.0,0.11,918703.0,Springfield,Massachusetts,1108.0,1307.0,2022-03-04
1,Tuesday,3,35275.0,sold,249900.0,3.0,1.0,0.63,1470566.0,Wilbraham,Massachusetts,1095.0,1101.0,2022-03-04
1,Tuesday,3,46730.0,sold,159900.0,3.0,1.0,0.11,1499954.0,Ludlow,Massachusetts,1056.0,1230.0,2022-03-04
1,Tuesday,3,87415.0,sold,126900.0,2.0,1.0,1.0,1522095.0,Palmer,Massachusetts,1069.0,974.0,2022-03-04
1,Tuesday,3,17655.0,sold,229999.0,2.0,1.0,0.46,1739393.0,South Hadley,Massachusetts,1075.0,850.0,2022-03-04
1,Tuesday,3,8147.0,sold,160000.0,4.0,2.0,0.1,603547.0,Ware,Massachusetts,1082.0,2136.0,2022-03-04
1,Tuesday,3,22700.0,sold,119000.0,3.0,2.0,0.12,1760099.0,Springfield,Massachusetts,1105.0,1280.0,2022-03-04
1,Tuesday,3,22700.0,sold,119000.0,3.0,2.0,0.14,1566647.0,Springfield,Massachusetts,1105.0,1280.0,2022-03-04
1,Tuesday,3,108015.0,sold,149000.0,3.0,1.0,0.09,197916.0,Springfield,Massachusetts,1109.0,1354.0,2022-03-04
1,Tuesday,3,80325.0,sold,275000.0,5.0,2.0,0.2,1708843.0,Springfield,Massachusetts,1104.0,2302.0,2022-03-10
1,Tuesday,3,67269.0,sold,275000.0,4.0,2.0,0.17,1033325.0,Chicopee,Massachusetts,1020.0,1344.0,2022-03-10
1,Tuesday,3,22611.0,sold,239900.0,6.0,3.0,0.11,1808457.0,Springfield,Massachusetts,1109.0,2339.0,2022-03-10
1,Tuesday,3,53310.0,sold,225000.0,3.0,1.0,0.4,142485.0,Orange,Massachusetts,1364.0,1599.0,2022-03-10
1,Tuesday,3,30212.0,sold,229900.0,3.0,1.0,0.47,197575.0,Granby,Massachusetts,1033.0,960.0,2022-03-10
1,Tuesday,3,36448.0,sold,229900.0,2.0,1.0,0.49,1245366.0,Warwick,Massachusetts,1378.0,1560.0,2022-03-16
1,Tuesday,3,67455.0,sold,239900.0,3.0,1.0,0.18,1395104.0,Springfield,Massachusetts,1119.0,1052.0,2022-03-18
1,Tuesday,3,37775.0,sold,143000.0,4.0,2.0,0.13,1784464.0,Springfield,Massachusetts,1105.0,1623.0,2022-03-18
1,Tuesday,3,56729.0,sold,230000.0,3.0,2.0,0.2,893082.0,Springfield,Massachusetts,1118.0,1492.0,2022-03-18
1,Tuesday,3,56729.0,sold,205900.0,4.0,2.0,0.11,243294.0,Springfield,Massachusetts,1108.0,1075.0,2022-03-18
1,Tuesday,3,53016.0,sold,260000.0,3.0,2.0,0.19,436404.0,Amherst,Massachusetts,1002.0,1296.0,2022-03-18
1,Tuesday,3,64992.0,sold,219900.0,3.0,1.0,0.2,1272761.0,Ludlow,Massachusetts,1056.0,1176.0,2022-03-18
1,Tuesday,3,58796.0,sold,244900.0,3.0,2.0,0.72,1514881.0,Springfield,Massachusetts,1128.0,1429.0,2022-03-23
1,Tuesday,3,107958.0,sold,214900.0,3.0,1.0,0.2,404980.0,Springfield,Massachusetts,1151.0,1250.0,2022-03-23
